point,apdex
2024-05-13 22:13:00,326.477
2024-05-13 22:14:00,314.498
2024-05-13 22:15:00,318.171
2024-05-13 22:16:00,319.676
2024-05-13 22:17:00,316.698
2024-05-13 22:18:00,310.457
2024-05-13 22:19:00,303.891
2024-05-13 22:20:00,308.947
2024-05-13 22:21:00,316.697
2024-05-13 22:22:00,316.401
2024-05-13 22:23:00,317.328
2024-05-13 22:24:00,313.884
2024-05-13 22:25:00,315.544
2024-05-13 22:26:00,310.04
2024-05-13 22:27:00,314.327
2024-05-13 22:28:00,315.429
2024-05-13 22:29:00,315.782
2024-05-13 22:30:00,317.323
2024-05-13 22:31:00,317.622
2024-05-13 22:32:00,311.559
2024-05-13 22:33:00,303.517
2024-05-13 22:34:00,303.963
2024-05-13 22:35:00,303.721
2024-05-13 22:36:00,303.46
2024-05-13 22:37:00,310.018
2024-05-13 22:38:00,316.424
2024-05-13 22:39:00,309.725
2024-05-13 22:40:00,304.002
2024-05-13 22:41:00,303.738
2024-05-13 22:42:00,303.897
2024-05-13 22:43:00,304.725
2024-05-13 22:44:00,303.517
2024-05-13 22:45:00,315.549
2024-05-13 22:46:00,317.713
2024-05-13 22:47:00,317.281
2024-05-13 22:48:00,316.05
2024-05-13 22:49:00,316.209
2024-05-13 22:50:00,315.637
2024-05-13 22:51:00,315.96
2024-05-13 22:52:00,317.796
2024-05-13 22:53:00,316.0
2024-05-13 22:54:00,317.436
2024-05-13 22:55:00,316.819
2024-05-13 22:56:00,316.313
2024-05-13 22:57:00,317.347
2024-05-13 22:58:00,316.161
2024-05-13 22:59:00,315.32
2024-05-13 23:00:00,316.566
2024-05-13 23:01:00,317.413
2024-05-13 23:02:00,318.285
2024-05-13 23:03:00,316.562
2024-05-13 23:04:00,314.877
2024-05-13 23:05:00,316.835
2024-05-13 23:06:00,310.993
2024-05-13 23:07:00,311.064
2024-05-13 23:08:00,317.201
2024-05-13 23:09:00,315.927
2024-05-13 23:10:00,315.166
2024-05-13 23:11:00,315.508
2024-05-13 23:12:00,315.491
2024-05-13 23:13:00,315.845
2024-05-13 23:14:00,315.832
2024-05-13 23:15:00,314.904
2024-05-13 23:16:00,304.737
2024-05-13 23:17:00,308.682
2024-05-13 23:18:00,315.931
2024-05-13 23:19:00,316.242
2024-05-13 23:20:00,316.57
2024-05-13 23:21:00,311.861
2024-05-13 23:22:00,314.928
2024-05-13 23:23:00,309.715
2024-05-13 23:24:00,314.534
2024-05-13 23:25:00,316.085
2024-05-13 23:26:00,316.54
2024-05-13 23:27:00,317.089
2024-05-13 23:28:00,316.311
2024-05-13 23:29:00,310.098
2024-05-13 23:30:00,309.637
2024-05-13 23:31:00,306.404
2024-05-13 23:32:00,303.272
2024-05-13 23:33:00,302.963
2024-05-13 23:34:00,303.497
2024-05-13 23:35:00,305.144
2024-05-13 23:36:00,305.364
2024-05-13 23:37:00,304.791
2024-05-13 23:38:00,307.148
2024-05-13 23:39:00,317.367
2024-05-13 23:40:00,316.494
2024-05-13 23:41:00,317.292
2024-05-13 23:42:00,315.456
2024-05-13 23:43:00,316.191
2024-05-13 23:44:00,313.641
2024-05-13 23:45:00,315.416
2024-05-13 23:46:00,317.498
2024-05-13 23:47:00,306.801
2024-05-13 23:48:00,304.38
2024-05-13 23:49:00,304.606
2024-05-13 23:50:00,315.404
2024-05-13 23:51:00,316.98
2024-05-13 23:52:00,315.607
2024-05-13 23:53:00,309.535
2024-05-13 23:54:00,309.91
2024-05-13 23:55:00,316.964
2024-05-13 23:56:00,310.738
2024-05-13 23:57:00,303.617
2024-05-13 23:58:00,314.872
2024-05-13 23:59:00,322.742
2024-05-14 00:00:00,324.573
2024-05-14 00:01:00,307.298
2024-05-14 00:02:00,309.226
2024-05-14 00:03:00,308.409
2024-05-14 00:04:00,315.534
2024-05-14 00:05:00,316.12
2024-05-14 00:06:00,316.028
2024-05-14 00:07:00,315.829
2024-05-14 00:08:00,305.046
2024-05-14 00:09:00,309.859
2024-05-14 00:10:00,318.219
2024-05-14 00:11:00,318.652
2024-05-14 00:12:00,310.349
2024-05-14 00:13:00,303.755
2024-05-14 00:14:00,304.303
2024-05-14 00:15:00,305.531
2024-05-14 00:16:00,307.989
2024-05-14 00:17:00,317.1
2024-05-14 00:18:00,316.985
2024-05-14 00:19:00,315.49
2024-05-14 00:20:00,304.958
2024-05-14 00:21:00,303.993
2024-05-14 00:22:00,313.864
2024-05-14 00:23:00,315.111
2024-05-14 00:24:00,315.688
2024-05-14 00:25:00,305.877
2024-05-14 00:26:00,310.438
2024-05-14 00:27:00,317.155
2024-05-14 00:28:00,318.741
2024-05-14 00:29:00,309.711
2024-05-14 00:30:00,305.619
2024-05-14 00:31:00,310.153
2024-05-14 00:32:00,308.483
2024-05-14 00:33:00,314.065
2024-05-14 00:34:00,313.412
2024-05-14 00:35:00,311.733
2024-05-14 00:36:00,318.407
2024-05-14 00:37:00,315.826
2024-05-14 00:38:00,315.2
2024-05-14 00:39:00,305.708
2024-05-14 00:40:00,300.387
2024-05-14 00:41:00,300.722
2024-05-14 00:42:00,303.309
2024-05-14 00:43:00,302.961
2024-05-14 00:44:00,306.826
2024-05-14 00:45:00,312.997
2024-05-14 00:46:00,315.35
2024-05-14 00:47:00,309.034
2024-05-14 00:48:00,302.987
2024-05-14 00:49:00,304.938
2024-05-14 00:50:00,311.16
2024-05-14 00:51:00,317.313
2024-05-14 00:52:00,320.661
2024-05-14 00:53:00,316.804
2024-05-14 00:54:00,316.518
2024-05-14 00:55:00,316.873
2024-05-14 00:56:00,315.684
2024-05-14 00:57:00,315.61
2024-05-14 00:58:00,317.02
2024-05-14 00:59:00,316.632
2024-05-14 01:00:00,315.361
2024-05-14 01:01:00,315.571
2024-05-14 01:02:00,315.401
2024-05-14 01:03:00,315.14
2024-05-14 01:04:00,315.373
2024-05-14 01:05:00,315.566
2024-05-14 01:06:00,305.303
2024-05-14 01:07:00,303.633
2024-05-14 01:08:00,303.32
2024-05-14 01:09:00,303.812
2024-05-14 01:10:00,297.92
2024-05-14 01:11:00,297.41
2024-05-14 01:12:00,302.965
2024-05-14 01:13:00,303.125
2024-05-14 01:14:00,314.994
2024-05-14 01:15:00,316.457
2024-05-14 01:16:00,315.716
2024-05-14 01:17:00,306.934
2024-05-14 01:18:00,304.682
2024-05-14 01:19:00,303.372
2024-05-14 01:20:00,313.648
2024-05-14 01:21:00,315.318
2024-05-14 01:22:00,315.056
2024-05-14 01:23:00,313.064
2024-05-14 01:24:00,307.393
2024-05-14 01:25:00,313.805
2024-05-14 01:26:00,315.532
2024-05-14 01:27:00,304.61
2024-05-14 01:28:00,303.102
2024-05-14 01:29:00,303.93
2024-05-14 01:30:00,303.64
2024-05-14 01:31:00,304.761
2024-05-14 01:32:00,304.523
2024-05-14 01:33:00,300.872
2024-05-14 01:34:00,307.307
2024-05-14 01:35:00,315.172
2024-05-14 01:36:00,309.273
2024-05-14 01:37:00,302.974
2024-05-14 01:38:00,302.888
2024-05-14 01:39:00,303.387
2024-05-14 01:40:00,296.875
2024-05-14 01:41:00,299.805
2024-05-14 01:42:00,308.434
2024-05-14 01:43:00,317.061
2024-05-14 01:44:00,316.493
2024-05-14 01:45:00,304.295
2024-05-14 01:46:00,305.677
2024-05-14 01:47:00,309.363
2024-05-14 01:48:00,306.638
2024-05-14 01:49:00,306.098
2024-05-14 01:50:00,312.269
2024-05-14 01:51:00,315.738
2024-05-14 01:52:00,309.485
2024-05-14 01:53:00,303.601
2024-05-14 01:54:00,304.854
2024-05-14 01:55:00,305.727
2024-05-14 01:56:00,304.559
2024-05-14 01:57:00,300.67
2024-05-14 01:58:00,300.694
2024-05-14 01:59:00,306.018
2024-05-14 02:00:00,318.084
2024-05-14 02:01:00,317.387
2024-05-14 02:02:00,311.007
2024-05-14 02:03:00,302.971
2024-05-14 02:04:00,303.808
2024-05-14 02:05:00,304.058
2024-05-14 02:06:00,303.817
2024-05-14 02:07:00,303.408
2024-05-14 02:08:00,298.098
2024-05-14 02:09:00,303.316
2024-05-14 02:10:00,305.189
2024-05-14 02:11:00,305.11
2024-05-14 02:12:00,314.501
2024-05-14 02:13:00,316.072
2024-05-14 02:14:00,299.457
2024-05-14 02:15:00,297.855
2024-05-14 02:16:00,297.522
2024-05-14 02:17:00,297.029
2024-05-14 02:18:00,296.963
2024-05-14 02:19:00,303.417
2024-05-14 02:20:00,310.402
2024-05-14 02:21:00,313.683
2024-05-14 02:22:00,306.247
2024-05-14 02:23:00,304.68
2024-05-14 02:24:00,311.006
2024-05-14 02:25:00,315.696
2024-05-14 02:26:00,311.021
2024-05-14 02:27:00,300.821
2024-05-14 02:28:00,300.432
2024-05-14 02:29:00,304.328
2024-05-14 02:30:00,303.651
2024-05-14 02:31:00,300.542
2024-05-14 02:32:00,299.926
2024-05-14 02:33:00,313.413
2024-05-14 02:34:00,313.126
2024-05-14 02:35:00,302.646
2024-05-14 02:36:00,303.728
2024-05-14 02:37:00,300.22
2024-05-14 02:38:00,300.685
2024-05-14 02:39:00,303.454
2024-05-14 02:40:00,303.421
2024-05-14 02:41:00,303.56
2024-05-14 02:42:00,302.601
2024-05-14 02:43:00,302.807
2024-05-14 02:44:00,303.528
2024-05-14 02:45:00,297.329
2024-05-14 02:46:00,297.829
2024-05-14 02:47:00,300.478
2024-05-14 02:48:00,303.002
2024-05-14 02:49:00,303.296
2024-05-14 02:50:00,303.344
2024-05-14 02:51:00,294.685
2024-05-14 02:52:00,298.639
2024-05-14 02:53:00,304.506
2024-05-14 02:54:00,304.975
2024-05-14 02:55:00,305.461
2024-05-14 02:56:00,303.331
2024-05-14 02:57:00,302.934
2024-05-14 02:58:00,297.644
2024-05-14 02:59:00,303.59
2024-05-14 03:00:00,303.605
2024-05-14 03:01:00,301.119
2024-05-14 03:02:00,298.619
2024-05-14 03:03:00,298.826
2024-05-14 03:04:00,295.212
2024-05-14 03:05:00,295.041
2024-05-14 03:06:00,301.071
2024-05-14 03:07:00,300.736
2024-05-14 03:08:00,303.147
2024-05-14 03:09:00,303.584
2024-05-14 03:10:00,303.627
2024-05-14 03:11:00,301.082
2024-05-14 03:12:00,300.63
2024-05-14 03:13:00,293.997
2024-05-14 03:14:00,298.8
2024-05-14 03:15:00,299.255
2024-05-14 03:16:00,297.919
2024-05-14 03:17:00,300.199
2024-05-14 03:18:00,300.161
2024-05-14 03:19:00,303.068
2024-05-14 03:20:00,304.824
2024-05-14 03:21:00,305.601
2024-05-14 03:22:00,300.708
2024-05-14 03:23:00,300.141
2024-05-14 03:24:00,297.712
2024-05-14 03:25:00,292.183
2024-05-14 03:26:00,305.567
2024-05-14 03:27:00,309.805
2024-05-14 03:28:00,302.51
2024-05-14 03:29:00,303.736
2024-05-14 03:30:00,303.61
2024-05-14 03:31:00,301.231
2024-05-14 03:32:00,300.979
2024-05-14 03:33:00,298.005
2024-05-14 03:34:00,295.215
2024-05-14 03:35:00,308.586
2024-05-14 03:36:00,310.087
2024-05-14 03:37:00,299.338
2024-05-14 03:38:00,300.699
2024-05-14 03:39:00,303.603
2024-05-14 03:40:00,303.493
2024-05-14 03:41:00,303.379
2024-05-14 03:42:00,306.342
2024-05-14 03:43:00,315.443
2024-05-14 03:44:00,309.358
2024-05-14 03:45:00,303.567
2024-05-14 03:46:00,316.487
2024-05-14 03:47:00,316.073
2024-05-14 03:48:00,309.454
2024-05-14 03:49:00,303.348
2024-05-14 03:50:00,303.585
2024-05-14 03:51:00,295.687
2024-05-14 03:52:00,295.285
2024-05-14 03:53:00,294.803
2024-05-14 03:54:00,300.941
2024-05-14 03:55:00,300.967
2024-05-14 03:56:00,294.658
2024-05-14 03:57:00,298.625
2024-05-14 03:58:00,298.76
2024-05-14 03:59:00,303.509
2024-05-14 04:00:00,304.026
2024-05-14 04:01:00,295.516
2024-05-14 04:02:00,294.563
2024-05-14 04:03:00,291.474
2024-05-14 04:04:00,300.869
2024-05-14 04:05:00,300.944
2024-05-14 04:06:00,294.927
2024-05-14 04:07:00,294.436
2024-05-14 04:08:00,294.506
2024-05-14 04:09:00,294.926
2024-05-14 04:10:00,300.345
2024-05-14 04:11:00,303.196
2024-05-14 04:12:00,302.79
2024-05-14 04:13:00,300.476
2024-05-14 04:14:00,300.473
2024-05-14 04:15:00,300.452
2024-05-14 04:16:00,304.049
2024-05-14 04:17:00,303.732
2024-05-14 04:18:00,300.668
2024-05-14 04:19:00,301.136
2024-05-14 04:20:00,307.569
2024-05-14 04:21:00,307.472
2024-05-14 04:22:00,294.59
2024-05-14 04:23:00,294.716
2024-05-14 04:24:00,297.861
2024-05-14 04:25:00,297.638
2024-05-14 04:26:00,297.426
2024-05-14 04:27:00,303.115
2024-05-14 04:28:00,300.357
2024-05-14 04:29:00,300.532
2024-05-14 04:30:00,303.5
2024-05-14 04:31:00,303.578
2024-05-14 04:32:00,297.303
2024-05-14 04:33:00,294.707
2024-05-14 04:34:00,301.055
2024-05-14 04:35:00,300.957
2024-05-14 04:36:00,294.991
2024-05-14 04:37:00,303.841
2024-05-14 04:38:00,303.627
2024-05-14 04:39:00,300.744
2024-05-14 04:40:00,314.131
2024-05-14 04:41:00,315.574
2024-05-14 04:42:00,305.07
2024-05-14 04:43:00,303.577
2024-05-14 04:44:00,301.047
2024-05-14 04:45:00,303.556
2024-05-14 04:46:00,297.523
2024-05-14 04:47:00,297.244
2024-05-14 04:48:00,303.562
2024-05-14 04:49:00,303.836
2024-05-14 04:50:00,303.446
2024-05-14 04:51:00,303.573
2024-05-14 04:52:00,303.667
2024-05-14 04:53:00,303.396
2024-05-14 04:54:00,303.738
2024-05-14 04:55:00,300.677
2024-05-14 04:56:00,300.531
2024-05-14 04:57:00,303.278
2024-05-14 04:58:00,300.22
2024-05-14 04:59:00,303.463
2024-05-14 05:00:00,303.487
2024-05-14 05:01:00,303.45
2024-05-14 05:02:00,303.246
2024-05-14 05:03:00,303.679
2024-05-14 05:04:00,301.173
2024-05-14 05:05:00,300.948
2024-05-14 05:06:00,303.425
2024-05-14 05:07:00,303.27
2024-05-14 05:08:00,300.655
2024-05-14 05:09:00,297.694
2024-05-14 05:10:00,303.465
2024-05-14 05:11:00,303.082
2024-05-14 05:12:00,302.58
2024-05-14 05:13:00,302.991
2024-05-14 05:14:00,303.784
2024-05-14 05:15:00,303.88
2024-05-14 05:16:00,303.831
2024-05-14 05:17:00,300.199
2024-05-14 05:18:00,294.612
2024-05-14 05:19:00,297.91
2024-05-14 05:20:00,299.345
2024-05-14 05:21:00,315.791
2024-05-14 05:22:00,315.293
2024-05-14 05:23:00,302.355
2024-05-14 05:24:00,308.204
2024-05-14 05:25:00,318.116
2024-05-14 05:26:00,315.829
2024-05-14 05:27:00,304.551
2024-05-14 05:28:00,304.055
2024-05-14 05:29:00,315.253
2024-05-14 05:30:00,312.81
2024-05-14 05:31:00,319.26
2024-05-14 05:32:00,319.279
2024-05-14 05:33:00,302.196
2024-05-14 05:34:00,301.24
2024-05-14 05:35:00,300.879
2024-05-14 05:36:00,299.748
2024-05-14 05:37:00,296.592
2024-05-14 05:38:00,298.565
2024-05-14 05:39:00,306.129
2024-05-14 05:40:00,304.602
2024-05-14 05:41:00,303.562
2024-05-14 05:42:00,313.606
2024-05-14 05:43:00,315.6
2024-05-14 05:44:00,302.464
2024-05-14 05:45:00,295.062
2024-05-14 05:46:00,311.437
2024-05-14 05:47:00,315.417
2024-05-14 05:48:00,304.954
2024-05-14 05:49:00,301.077
2024-05-14 05:50:00,301.958
2024-05-14 05:51:00,304.75
2024-05-14 05:52:00,303.433
2024-05-14 05:53:00,301.073
2024-05-14 05:54:00,301.36
2024-05-14 05:55:00,303.655
2024-05-14 05:56:00,303.643
2024-05-14 05:57:00,298.98
2024-05-14 05:58:00,299.209
2024-05-14 05:59:00,304.026
2024-05-14 06:00:00,303.763
2024-05-14 06:01:00,308.75
2024-05-14 06:02:00,314.384
2024-05-14 06:03:00,312.36
2024-05-14 06:04:00,307.068
2024-05-14 06:05:00,297.677
2024-05-14 06:06:00,303.838
2024-05-14 06:07:00,303.431
2024-05-14 06:08:00,300.706
2024-05-14 06:09:00,301.173
2024-05-14 06:10:00,298.11
2024-05-14 06:11:00,303.471
2024-05-14 06:12:00,303.363
2024-05-14 06:13:00,300.943
2024-05-14 06:14:00,299.46
2024-05-14 06:15:00,298.987
2024-05-14 06:16:00,305.047
2024-05-14 06:17:00,304.637
2024-05-14 06:18:00,304.629
2024-05-14 06:19:00,315.944
2024-05-14 06:20:00,313.057
2024-05-14 06:21:00,305.073
2024-05-14 06:22:00,303.007
2024-05-14 06:23:00,300.356
2024-05-14 06:24:00,304.663
2024-05-14 06:25:00,304.625
2024-05-14 06:26:00,305.014
2024-05-14 06:27:00,301.918
2024-05-14 06:28:00,303.553
2024-05-14 06:29:00,300.91
2024-05-14 06:30:00,296.99
2024-05-14 06:31:00,303.153
2024-05-14 06:32:00,303.39
2024-05-14 06:33:00,297.347
2024-05-14 06:34:00,303.523
2024-05-14 06:35:00,303.719
2024-05-14 06:36:00,305.168
2024-05-14 06:37:00,314.246
2024-05-14 06:38:00,315.824
2024-05-14 06:39:00,304.785
2024-05-14 06:40:00,303.881
2024-05-14 06:41:00,314.175
2024-05-14 06:42:00,314.955
2024-05-14 06:43:00,299.672
2024-05-14 06:44:00,297.505
2024-05-14 06:45:00,301.298
2024-05-14 06:46:00,301.9
2024-05-14 06:47:00,300.698
2024-05-14 06:48:00,303.469
2024-05-14 06:49:00,303.825
2024-05-14 06:50:00,304.197
2024-05-14 06:51:00,303.613
2024-05-14 06:52:00,303.055
2024-05-14 06:53:00,299.753
2024-05-14 06:54:00,303.139
2024-05-14 06:55:00,315.569
2024-05-14 06:56:00,316.81
2024-05-14 06:57:00,303.652
2024-05-14 06:58:00,299.103
2024-05-14 06:59:00,297.978
2024-05-14 07:00:00,300.976
2024-05-14 07:01:00,303.287
2024-05-14 07:02:00,313.244
2024-05-14 07:03:00,315.291
2024-05-14 07:04:00,315.921
2024-05-14 07:05:00,309.547
2024-05-14 07:06:00,303.414
2024-05-14 07:07:00,303.277
2024-05-14 07:08:00,302.93
2024-05-14 07:09:00,305.006
2024-05-14 07:10:00,302.322
2024-05-14 07:11:00,305.132
2024-05-14 07:12:00,304.757
2024-05-14 07:13:00,303.154
2024-05-14 07:14:00,303.722
2024-05-14 07:15:00,303.794
2024-05-14 07:16:00,303.396
2024-05-14 07:17:00,303.087
2024-05-14 07:18:00,304.632
2024-05-14 07:19:00,311.201
2024-05-14 07:20:00,317.027
2024-05-14 07:21:00,317.592
2024-05-14 07:22:00,315.84
2024-05-14 07:23:00,314.753
2024-05-14 07:24:00,315.732
2024-05-14 07:25:00,315.663
2024-05-14 07:26:00,319.168
2024-05-14 07:27:00,319.258
2024-05-14 07:28:00,304.973
2024-05-14 07:29:00,303.525
2024-05-14 07:30:00,310.797
2024-05-14 07:31:00,318.311
2024-05-14 07:32:00,315.971
2024-05-14 07:33:00,308.972
2024-05-14 07:34:00,300.578
2024-05-14 07:35:00,303.438
2024-05-14 07:36:00,303.665
2024-05-14 07:37:00,301.15
2024-05-14 07:38:00,303.621
2024-05-14 07:39:00,304.15
2024-05-14 07:40:00,303.906
2024-05-14 07:41:00,305.509
2024-05-14 07:42:00,315.629
2024-05-14 07:43:00,316.183
2024-05-14 07:44:00,314.864
2024-05-14 07:45:00,315.858
2024-05-14 07:46:00,315.748
2024-05-14 07:47:00,316.803
2024-05-14 07:48:00,316.949
2024-05-14 07:49:00,315.604
2024-05-14 07:50:00,310.659
2024-05-14 07:51:00,316.826
2024-05-14 07:52:00,316.057
2024-05-14 07:53:00,304.368
2024-05-14 07:54:00,311.488
2024-05-14 07:55:00,317.018
2024-05-14 07:56:00,320.245
2024-05-14 07:57:00,320.265
2024-05-14 07:58:00,314.991
2024-05-14 07:59:00,316.74
2024-05-14 08:00:00,310.721
2024-05-14 08:01:00,305.328
2024-05-14 08:02:00,308.13
2024-05-14 08:03:00,307.983
2024-05-14 08:04:00,315.762
2024-05-14 08:05:00,317.832
2024-05-14 08:06:00,315.974
2024-05-14 08:07:00,316.062
2024-05-14 08:08:00,317.027
2024-05-14 08:09:00,316.642
2024-05-14 08:10:00,310.609
2024-05-14 08:11:00,303.628
2024-05-14 08:12:00,313.381
2024-05-14 08:13:00,316.621
2024-05-14 08:14:00,307.734
2024-05-14 08:15:00,304.438
2024-05-14 08:16:00,303.741
2024-05-14 08:17:00,302.96
2024-05-14 08:18:00,303.169
2024-05-14 08:19:00,300.415
2024-05-14 08:20:00,305.311
2024-05-14 08:21:00,305.433
2024-05-14 08:22:00,306.162
2024-05-14 08:23:00,305.953
2024-05-14 08:24:00,305.065
2024-05-14 08:25:00,304.661
2024-05-14 08:26:00,303.64
2024-05-14 08:27:00,302.98
2024-05-14 08:28:00,300.357
2024-05-14 08:29:00,303.778
2024-05-14 08:30:00,304.288
2024-05-14 08:31:00,299.547
2024-05-14 08:32:00,303.744
2024-05-14 08:33:00,304.033
2024-05-14 08:34:00,304.846
2024-05-14 08:35:00,304.74
2024-05-14 08:36:00,303.738
2024-05-14 08:37:00,313.496
2024-05-14 08:38:00,315.987
2024-05-14 08:39:00,315.598
2024-05-14 08:40:00,314.905
2024-05-14 08:41:00,317.003
2024-05-14 08:42:00,321.513
2024-05-14 08:43:00,319.296
2024-05-14 08:44:00,315.775
2024-05-14 08:45:00,316.222
2024-05-14 08:46:00,309.779
2024-05-14 08:47:00,314.432
2024-05-14 08:48:00,317.524
2024-05-14 08:49:00,317.277
2024-05-14 08:50:00,318.195
2024-05-14 08:51:00,312.145
2024-05-14 08:52:00,314.865
2024-05-14 08:53:00,316.593
2024-05-14 08:54:00,312.28
2024-05-14 08:55:00,315.34
2024-05-14 08:56:00,309.479
2024-05-14 08:57:00,306.776
2024-05-14 08:58:00,306.691
2024-05-14 08:59:00,310.108
2024-05-14 09:00:00,316.156
2024-05-14 09:01:00,309.474
2024-05-14 09:02:00,302.903
2024-05-14 09:03:00,302.899
2024-05-14 09:04:00,299.471
2024-05-14 09:05:00,311.477
2024-05-14 09:06:00,317.452
2024-05-14 09:07:00,314.516
2024-05-14 09:08:00,306.962
2024-05-14 09:09:00,303.713
2024-05-14 09:10:00,303.448
2024-05-14 09:11:00,302.992
2024-05-14 09:12:00,310.484
2024-05-14 09:13:00,316.257
2024-05-14 09:14:00,315.025
2024-05-14 09:15:00,319.562
2024-05-14 09:16:00,314.95
2024-05-14 09:17:00,315.841
2024-05-14 09:18:00,314.701
2024-05-14 09:19:00,316.192
2024-05-14 09:20:00,306.725
2024-05-14 09:21:00,304.831
2024-05-14 09:22:00,312.856
2024-05-14 09:23:00,318.224
2024-05-14 09:24:00,317.593
2024-05-14 09:25:00,315.391
2024-05-14 09:26:00,317.396
2024-05-14 09:27:00,317.098
2024-05-14 09:28:00,318.611
2024-05-14 09:29:00,313.639
2024-05-14 09:30:00,314.541
2024-05-14 09:31:00,314.63
2024-05-14 09:32:00,314.691
2024-05-14 09:33:00,314.5
2024-05-14 09:34:00,316.717
2024-05-14 09:35:00,318.941
2024-05-14 09:36:00,317.221
2024-05-14 09:37:00,308.82
2024-05-14 09:38:00,313.274
2024-05-14 09:39:00,315.146
2024-05-14 09:40:00,308.512
2024-05-14 09:41:00,308.253
2024-05-14 09:42:00,314.452
2024-05-14 09:43:00,321.052
2024-05-14 09:44:00,320.551
2024-05-14 09:45:00,316.616
2024-05-14 09:46:00,316.449
2024-05-14 09:47:00,321.529
2024-05-14 09:48:00,321.876
2024-05-14 09:49:00,316.959
2024-05-14 09:50:00,317.733
2024-05-14 09:51:00,318.284
2024-05-14 09:52:00,317.001
2024-05-14 09:53:00,320.453
2024-05-14 09:54:00,321.91
2024-05-14 09:55:00,315.306
2024-05-14 09:56:00,316.285
2024-05-14 09:57:00,316.795
2024-05-14 09:58:00,319.085
2024-05-14 09:59:00,319.351
2024-05-14 10:00:00,316.449
2024-05-14 10:01:00,312.605
2024-05-14 10:02:00,321.99
2024-05-14 10:03:00,321.366
2024-05-14 10:04:00,317.906
2024-05-14 10:05:00,315.885
2024-05-14 10:06:00,307.038
2024-05-14 10:07:00,307.136
2024-05-14 10:08:00,305.124
2024-05-14 10:09:00,301.854
2024-05-14 10:10:00,315.196
2024-05-14 10:11:00,321.9
2024-05-14 10:12:00,316.122
2024-05-14 10:13:00,319.039
2024-05-14 10:14:00,317.327
2024-05-14 10:15:00,317.464
2024-05-14 10:16:00,319.084
2024-05-14 10:17:00,315.932
2024-05-14 10:18:00,316.135
2024-05-14 10:19:00,319.713
2024-05-14 10:20:00,319.165
2024-05-14 10:21:00,321.025
2024-05-14 10:22:00,320.576
2024-05-14 10:23:00,317.809
2024-05-14 10:24:00,318.457
2024-05-14 10:25:00,305.15
2024-05-14 10:26:00,317.144
2024-05-14 10:27:00,320.748
2024-05-14 10:28:00,316.491
2024-05-14 10:29:00,309.954
2024-05-14 10:30:00,303.727
2024-05-14 10:31:00,315.092
2024-05-14 10:32:00,316.48
2024-05-14 10:33:00,304.49
2024-05-14 10:34:00,305.025
2024-05-14 10:35:00,305.726
2024-05-14 10:36:00,315.74
2024-05-14 10:37:00,317.944
2024-05-14 10:38:00,316.312
2024-05-14 10:39:00,317.351
2024-05-14 10:40:00,316.372
2024-05-14 10:41:00,315.346
2024-05-14 10:42:00,311.621
2024-05-14 10:43:00,317.29
2024-05-14 10:44:00,316.574
2024-05-14 10:45:00,315.343
2024-05-14 10:46:00,316.779
2024-05-14 10:47:00,316.358
2024-05-14 10:48:00,315.869
2024-05-14 10:49:00,310.104
2024-05-14 10:50:00,314.588
2024-05-14 10:51:00,316.154
2024-05-14 10:52:00,310.969
2024-05-14 10:53:00,324.257
2024-05-14 10:54:00,324.959
2024-05-14 10:55:00,316.471
2024-05-14 10:56:00,320.482
2024-05-14 10:57:00,321.628
2024-05-14 10:58:00,314.783
2024-05-14 10:59:00,316.298
2024-05-14 11:00:00,316.735
2024-05-14 11:01:00,314.297
2024-05-14 11:02:00,314.636
2024-05-14 11:03:00,315.614
2024-05-14 11:04:00,314.999
2024-05-14 11:05:00,323.44
2024-05-14 11:06:00,323.018
2024-05-14 11:07:00,314.787
2024-05-14 11:08:00,319.549
2024-05-14 11:09:00,322.189
2024-05-14 11:10:00,321.884
2024-05-14 11:11:00,319.832
2024-05-14 11:12:00,320.167
2024-05-14 11:13:00,319.967
2024-05-14 11:14:00,308.432
2024-05-14 11:15:00,304.372
2024-05-14 11:16:00,304.897
2024-05-14 11:17:00,314.183
2024-05-14 11:18:00,316.909
2024-05-14 11:19:00,320.52
2024-05-14 11:20:00,319.072
2024-05-14 11:21:00,320.54
2024-05-14 11:22:00,321.561
2024-05-14 11:23:00,319.787
2024-05-14 11:24:00,318.681
2024-05-14 11:25:00,323.266
2024-05-14 11:26:00,321.038
2024-05-14 11:27:00,315.593
2024-05-14 11:28:00,312.693
2024-05-14 11:29:00,311.464
2024-05-14 11:30:00,319.468
2024-05-14 11:31:00,317.946
2024-05-14 11:32:00,310.508
2024-05-14 11:33:00,303.212
2024-05-14 11:34:00,314.131
2024-05-14 11:35:00,316.417
2024-05-14 11:36:00,317.778
2024-05-14 11:37:00,315.961
2024-05-14 11:38:00,315.58
2024-05-14 11:39:00,320.389
2024-05-14 11:40:00,320.497
2024-05-14 11:41:00,316.567
2024-05-14 11:42:00,316.123
2024-05-14 11:43:00,315.167
2024-05-14 11:44:00,311.254
2024-05-14 11:45:00,315.768
2024-05-14 11:46:00,313.599
2024-05-14 11:47:00,320.33
2024-05-14 11:48:00,318.568
2024-05-14 11:49:00,316.875
2024-05-14 11:50:00,321.046
2024-05-14 11:51:00,319.581
2024-05-14 11:52:00,315.157
2024-05-14 11:53:00,314.404
2024-05-14 11:54:00,316.503
2024-05-14 11:55:00,311.425
